35749	5241 17733 14243 16855 18227
35750	7337 11424 9338 9350 16943 977
35751	7898 18920 10744 8769 4872 10665 17902 16798 5345
35752	18080 15059 1396 14928 9813 17113 10049
35753	16685 15179 4643 11744 8894
35754	18615 7084 3997 11692 2213 1389 17346 1723 1367 14052 10976 17270 525 10788 1796 5963 8228 5439 13246 5361 13697 4935 3551 2898 1015 6410 10574 3014 3811 6952 5983 13342
35755	7277 7949 609 996 13361
35756	12843 873 8710 11097 15530 15775 9203 6539 3260 13232 13568 1846 15881 7607 680 11920 3614
35757	6856 7983 1452 19674 12194
35758	15205 14443 4209 3769 18312 5651
35759	5162 9260 14875 10839 17722
35760	8614 3271 3748 16061 17796
35761	2606 18356 7583 18715 10517
35762	19361 16746 18421 12746 12334 3293
35763	16686 12475 14130 4933 10519
35764	4154 6788 11430 5386 9632
35765	8728 13664 2860 3555 14692
35766	11586 17346 11854 6529 8945
35767	19170 10225 6560 4977 3180 6976 5245 19161 3468 6750 18088
35768	8622 10918 16384 11866 11549
35769	5130 6234 436 7526 8715 13696 15301
35770	18930 19672 12732 3951 2104 12203 14885 2247 3966 3616 14692 18488 12889 15372 11202
35771	11575 1276 3554 12386 2710
35772	18032 12774 13174 2185 15084
35773	5355 19587 14034 10233 17567
35774	17114 6810 16886 16944 15775 6539 9512 12327 11924
35775	10538 9932 2914 15174 3992 4509 8996 14808
35776	12949 12897 8721 17614 5857
35777	18899 2001 10458 6415 15852 1217
35778	8818 16274 220 17997 10104
35779	18561 11363 10628 14514 16610 7437
35780	3522 14588 2320 6370 3786
35781	11351 5578 4134 4920 12250 10622
35782	1767 14715 14788 1101 4885 94 12483 14440 216 10553 3939
35783	9413 4402 499 9521 3710 3127
35784	554 16666 4297 13130 18248
35785	16757 14449 15612 14776 10018 3257
35786	7509 8027 17495 9945 18669 7495
35787	5222 5915 7664 8288 19305 11771
35788	12719 15165 9346 19484 12203 3217 4509 4920 11419 11202
35789	3920 12672 5418 13645 3895 7575
35790	14210 6145 1038 11355 16942 19058 14083 17083 15816
35791	3213 1740 11182 16077 680 2874
35792	11903 19049 11003 8987 16104
35793	17145 13487 13030 5155 5946
35794	12706 7252 7044 960 13012
35795	10458 2 16378 3205 8790 11366 14345
35796	5947 6974 5711 9343 6054 16184 8521 17414 8319
35797	13764 7522 19345 13749 18981
35798	2544 12554 9303 6569 1170 13261
35799	8513 3429 9233 3621 265
35800	15191 7965 13647 4691 19714 9617
35801	17512 17118 12211 15632 19621 13361 7816
35802	9049 3718 4996 8917 6950 5977
35803	17219 11095 2035 3481 19145 3906
35804	3881 12416 93 9897 18671 13088 17342 9078
35805	14052 12854 19142 11294 13766
35806	3721 12352 3919 9091 7520
35807	705 14563 15216 12684 3563
35808	546 17422 14816 17361 2085
35809	17558 18714 13730 861 14622 7920 5922 5406 11866 16624
35810	16965 296 8713 226 8217
35811	14926 14918 19650 15526 12635
35812	604 11935 15088 6263 6927 17831 382
35813	16355 12843 6875 12352 8710 13296 11236 7586 15775 16537 3260 17122 13232 12327 776
35814	8544 7564 9000 8116 5040 3739 12463 15697 4036 13860 3097
35815	3098 1387 18500 1833 823 3880 7658
35816	6980 2023 11967 2802 18505
35817	13564 17884 1690 9963 2770
35818	215 3809 500 18609 637
35819	13194 15792 4266 14261 16680
35820	872 1977 2689 2685 11393
35821	14422 18373 13436 11364 15884
35822	17755 15243 16062 8673 226 574 13487 7192
35823	8769 9491 19647 3760 16405
35824	9139 16537 15312 3612 18361 17959 13072 17318 3260 13193 11584 6539 18516 16077 16255 14536 9512 8484 4404 2443
35825	3520 2538 16378 12896 14345 18303 270 8790
35826	18341 15344 6356 6704 16023 340
35827	6788 632 2231 14589 6462
35828	16599 10270 16121 15216 2369 4696 4075 2895
35829	299 450 19629 7971 6306 1217
35830	17580 17343 17651 14167 10570 6756
35831	12983 4066 10919 15436 8629 14674 6651 12663 2493 10557 6847 9410
35832	15258 4831 333 18868 7000
35833	18971 6557 10439 3131 4365 19283
35834	17228 6438 1463 7115 15544
35835	5920 12654 7107 2958 14118 10826 1728 75 8813
35836	3227 4977 17397 16146 7731
35837	11733 7060 5065 12105 10252 16487 9478 11879
35838	4115 9821 5671 16241 9258 977 18851 8779 2809 1856
35839	18971 6531 13454 19593 17467 15763 8493 5453 10099 17497 8863
35840	6032 1629 18699 9472 6383
35841	12641 3936 16246 14990 7987 1160 6156
35842	16026 15531 7757 9878 15995 7885 9405 9004 11042 5573 9296 6667 3578
35843	15905 7496 15064 17415 2001 15146
35844	14543 18321 11453 6183 14584
35845	15775 15312 1921 9512 9128 680 12327
35846	10753 15913 16121 451 16032 14386 2785 7757 5826 13608 14111 18542 12959 11537 5922 4798 16743 11726 19609 17512 8320 4587 14493 18097
35847	67 16111 19638 15757 10586
35848	8584 12663 1570 18770 43
35849	7904 4296 8388 3533 19179 9484
35850	18116 16562 8639 17249 12492
35851	11401 14736 19317 471 6550 2625 12495
35852	16121 16160 9554 3001 12396 8501
35853	3672 5448 570 10182 3358
35854	9608 11683 12675 8543 16351 118 15049 19203 2368 1502 6269 9251 5578 15763 3842 6458 12914
35855	15191 7388 7522 15037 6261 3163
35856	2255 11059 8017 6494 5556 18173 19609 11819 15368
35857	3596 16448 12768 1892 7849 7036
35858	11087 16744 13382 12663 19572
35859	7189 7680 19289 4328 16619
35860	9916 7842 4816 16809 6939 15897
35861	2656 11241 10730 5642 3991
35862	6032 9480 723 6578 5858 18891 16023 14273 6704 2831
35863	15820 9058 7793 14086 8543 10694 14638 13434 7710
35864	2359 4585 11461 15498 8258
35865	9790 8128 2454 13722 17942
35866	18204 2212 12852 8837 8106 15789 17478 8276 14274 1951 4558
35867	12675 17955 12708 1642 5069 5458 8492 3327
35868	18120 9108 10270 7766 3145
35869	2266 16091 1731 19433 723 15021 12227
35870	2589 3115 6897 17649 15163
35871	8437 5641 1168 12992 1599
35872	17057 14778 18312 2470 16786 4023
35873	5230 5855 9230 15058 2702 3670
35874	12439 6401 1493 11732 1850 15793 7609
35875	5469 17047 8632 12195 12744 14036 4047
35876	15563 9542 10518 17857 15089 6542 8678
35877	3787 19070 5465 2625 17537 5881 10782 15362 3293 7029
35878	7793 19731 19452 14959 10187 9634 17063
35879	19737 18561 11559 6748 2514 5759 9936 13387 9966 12846 16678
35880	8602 4915 9108 6848 7287
35881	15999 2798 4333 13932 2760 1162 13172
35882	18789 9481 15950 9647 17953 12848 18230 7566 15698 10949 5954 17738 5147 4343 9017 12993 5260
35883	1542 1724 13352 11720 18080 5246
35884	8652 6577 2688 18455 12604 8768
35885	9067 14946 3389 7088 9874 1270
35886	15469 10834 11719 6602 1416 16569
35887	15224 2391 9886 152 7162 10834 16569
35888	47 4052 12459 5696 1869
35889	9492 6481 11915 5416 5890
35890	6777 3627 2565 8123 19635
35891	14878 10058 8889 14145 15114
35892	11409 17199 14583 16288 7540 8518
35893	6346 4076 14969 5076 8413 13324
35894	8818 12611 2844 14610 15292 5808 19139 10697
35895	11865 892 6802 19566 1287
35896	5785 13865 8396 16017 15387
35897	1922 4772 11293 5606 14112
35898	4574 6388 4580 626 3473 13440 16736
35899	2978 1441 8468 10534 2368
35900	522 1603 12121 7364 14235 15336 5960 13230 7611 6295 18702 6677
35901	3899 17879 19610 916 5578
35902	9106 767 10201 9011 10726 4578 15694
35903	18255 5293 4883 11498 3966
35904	5385 16912 9459 11630 13869
35905	3277 10436 16121 12149 15405 3001 653 2341 11080 9373 17538 4797 17881
35906	5398 9319 9205 9941 9386 11240
35907	4016 8804 831 18332 76
35908	5066 9936 4380 3920 17287
35909	1409 19192 17483 7240 6311
35910	12630 14536 8484 13568 1846
35911	5505 3324 17161 6271 6716
35912	7447 11350 7904 6646 14948 12330 10939 9328
35913	825 8767 3254 6890 12340 7240 426
35914	8056 10507 15682 7107 13373
35915	19567 6770 8344 10754 318
35916	8913 16340 5986 17855 7090
35917	4086 9253 10383 1751 11888
35918	9968 16174 10280 16682 15807
35919	16922 5499 10034 5677 1513
35920	3488 17865 17996 9043 9500
35921	4165 9745 2855 3295 6871 7005 11881 6369 15613
35922	4249 16696 7210 12574 14598 5140 4354 11404 7807 14613 12371
35923	8619 10505 16872 3243 14692
35924	7627 19727 16840 2556 7223
35925	11559 2402 539 7227 6064
35926	9919 16573 15619 17401 178 5543 13206 10949
35927	2761 18927 16741 3079 3443
35928	9713 10643 11110 4447 12130 7482
35929	2356 18518 18259 6471 7338
35930	7315 12216 4599 873 10615 4984
35931	19039 18699 13489 5910 17302
35932	2757 14306 1390 14581 19274 15927 12488 17762 13809 11861 2154 7962
35933	19563 8895 15023 2485 1554 478
35934	15817 17258 14216 7616 11753 18179 16488 17010 9816
35935	18647 19366 10740 13932 10970
35936	17812 14621 8803 15291 339
35937	9127 3112 3038 9714 12614 15025 16893
35938	9155 1513 19131 1814 1928 10345 14768 19357 10222 15652
35939	10800 8683 2116 18917 19432
35940	13122 12813 2780 5246 6736
35941	13344 1277 10144 5919 3756 19537 9384 3679 11498
35942	19262 10654 5784 10435 2411
35943	525 11436 7322 17636 18533 17461 11491 10527 10531 825
35944	11844 15064 3032 16351 3690
35945	11414 11098 5838 658 11189 199 13142 15064 12245 10046 15628 8601 9962 7440 13454 18787 8747 18559 12613 4991 18407
35946	5550 16072 7237 1199 6818 15029 993
35947	7244 13194 1272 2316 9519 15792 4673 15478 6881 4580
35948	1846 1923 12363 14928 10654 15262 1004 11744 10096
35949	7099 9155 3269 11858 7056 17464
35950	13857 13186 8144 6255 11820
35951	7093 13230 10309 3957 2737
35952	5859 734 616 7368 4273 296
35953	7771 6668 3577 13787 7720 19368 4929 13884 15098 6269
35954	9612 4134 7861 17796 504
35955	13989 8790 3205 15552 14345 17894
35956	15079 13135 14182 1194 16429
35957	10438 11392 5324 18825 6126 7383
35958	7664 4677 3895 6438 19493 6659
35959	2631 10939 17493 10388 18961 12755 8739
35960	13463 7458 9539 6183 17579
35961	8704 15882 2942 8925 12418 15362
35962	4929 7821 8996 16827 8407
35963	2722 3190 2535 8163 13510 5076 975 19659 14928 17726
35964	5148 9628 18818 306 13410
35965	6899 1909 17864 2785 19657 17663
35966	16975 3159 8690 5128 18225 14464 14692 7962 12218 4991 120 15372 8874
35967	4602 19269 17941 481 2414
35968	9576 365 19104 13639 19734 947 14979 12254
35969	1617 15028 17505 18469 15476 10309 17851 10717 12161 14835 11291 4379 15874 10280 5549 16763 16682 1229
35970	11992 3842 15763 9251 11003
35971	6353 10929 18862 5396 16510 6964 16202 5151 12146 800 9082 15520 14716 450 16098 8550 5554 10602
35972	10786 17132 3459 428 3854 10611
35973	10474 19564 4684 10377 4350
35974	8444 2246 18379 18669 15840 16128 9857 3828 185
35975	676 11196 15401 15038 7464 870
35976	4574 13809 14536 1846 13568
35977	4840 2167 4242 12170 17212
35978	11775 4135 14543 1997 17204
35979	13429 9006 7712 17766 12979
35980	13869 10640 12937 9226 15540
35981	14761 16788 5752 19536 13139 12685 9490 11011 15031 18309 16636
35982	13907 11596 4043 8603 13930
35983	18426 14969 4343 1462 6455 5768
35984	19006 6362 18629 16025 2871
35985	19071 7813 254 5416 19283
35986	6810 13296 15775 15312 1921 9128 680 12327
35987	12618 15612 9980 27 14552
35988	4046 18313 3965 12264 18961 12428
35989	6344 19424 14009 9806 2914 4435 11484
35990	4529 14369 6765 9907 5100
35991	15926 17361 10846 10630 14431 1595 9098
35992	14068 5550 7048 14536 6736
35993	10452 9610 11149 2434 9846
35994	18563 13818 11358 8521 8049 15793
35995	1564 10605 3190 8672 14904 19053 1414 4443
35996	10143 1227 15835 3338 5483 13842
35997	8778 3680 18662 14270 17269 6966 8199 1327 8272
35998	12706 10849 12387 3693 19305 8628 9344 15174 15301 9438 4509 4818
35999	12732 10980 495 17241 16922 3348
36000	4166 19178 11467 1797 13305 18135 6226 14180 13752 13324 17413
36001	3 8414 19371 2216 4856
36002	10026 17949 8058 18407 19182
36003	18697 5971 14451 749 10907 2500 909
36004	6788 7078 17869 18213 4462 17395
36005	14277 12252 6868 8128 5079 15557 9933 13226 13133 6754 2289 1679 4335 8356 112 5514 11384
36006	873 8683 13522 6552 16636
36007	7024 12473 6649 2672 2565 3789 18877 1071
36008	3794 12348 17801 11719 11918
36009	1827 15957 438 18666 16673
36010	17817 17965 18481 9350 11225 8168 5125 16794
36011	1178 4124 2479 17110 9599 16766 176 7511
36012	8017 6294 2631 5497 19659
36013	4765 6063 11644 16004 14249
36014	16748 4144 8510 19680 15907 15106
36015	6077 5986 4451 18243 7821 9486 2514 11277
36016	16457 12738 10675 10448 3992
36017	9916 12175 15757 5465 8702 5337
36018	1511 17388 13774 14533 11889
36019	19562 14547 2531 15498 8701 4238
36020	17571 11446 17712 7803 1856
36021	9616 3404 673 18939 107 11466 888 15393 12867 9665
36022	8670 11670 1327 5311 18851 18028 1278 19537
36023	17527 11478 2298 19441 3949 4809 2097
36024	2811 12284 3022 6838 5415 1173
36025	10410 15364 17568 3412 3359
36026	15521 13070 9812 3116 18484 19366 8039 394 10349 2807 12663 16162 13051 13611 12172 5615
36027	3213 14141 7568 12766 15984 10322 10343 11642 15572 13358 12630 8484 1846 15363
36028	19056 10851 4601 19259 1728
36029	3922 10001 7876 12565 8480
36030	16573 19170 8056 531 5859 13079 775 596 18249
36031	4336 8566 13281 18780 14758
36032	14983 18203 9598 11522 5617
36033	15837 13730 9181 1970 5004 11224 16572 13791 12878 11866 16624 13318 6215
36034	10127 11423 9619 1796 12148 10367 6839
36035	1013 15196 19104 16024 5203
36036	2749 14337 4448 5937 8039 16975 17269 1714 11670 7847 151 8980 6104 9842 11484 5413 14533 2687 2543 13954
36037	6865 1053 8917 17867 9523 7715
36038	867 5361 10518 18153 3812
36039	5790 18244 10313 1686 6340 17536 13489
36040	14563 10715 10582 19680 4087
36041	10538 13739 2620 19274 19470 13014 15040
36042	11559 12057 3072 2658 3136
36043	13754 8416 4464 17354 9477
36044	12193 2057 17038 5958 3999
36045	2259 6810 17114 17383 13296 16886 15775 15312 1921 6572 9512
36046	8941 17442 8249 10948 4695 14032 13658 8183 4149 8085
36047	6035 13960 7139 17941 6314
36048	12912 11625 3459 16242 13487
36049	8996 14206 6771 5857 6282 5405 6448 6994
36050	1161 11654 3427 1571 2040
36051	3477 10332 12663 11522 13739 14377 7255 16377 19324 2969 5410 6265
36052	11842 12352 12945 7586 16255
36053	10489 16009 15937 9610 14602 7752 15283 8399
36054	712 6328 6253 5716 15763
36055	3935 14783 7311 1059 5446 19405 7939
36056	19567 6638 12937 6968 18782 12846
36057	13217 3301 18091 15998 7756 17997 496
36058	18144 11878 4144 18533 18173
36059	16478 5490 6591 2635 4515
36060	6199 17370 6387 6731 9216 8100
36061	7205 3155 14014 19449 3403
36062	15267 3656 5381 8338 13917
36063	2465 16046 4388 15362 19637
36064	11972 17882 18533 13839 3734
36065	15838 5157 104 17921 15990 13387 13231
36066	1214 6159 12207 15886 7931 18022 5904 12144 17047
36067	18120 10683 190 10632 14843
36068	1028 5761 833 9531 15956
36069	3932 14454 5445 2 14049
36070	12077 13160 2449 19560 6461 18525 17474
36071	9788 9046 262 4255 17859 15493
36072	3769 7604 10559 17310 19572 17613
36073	1351 58 17522 13017 11086
36074	17986 14473 6319 19668 8722 8269 5242 11828
36075	5625 11127 13016 19287 3468 5779 14950
36076	17276 18421 7380 14531 12401 202 11522 14179 15816 16985 4385 3293
36077	12735 7551 17083 10828 4368 9543
36078	19102 12430 6857 19709 9553
36079	17739 7064 7723 10297 5155
36080	5928 15311 14914 6121 3309 8116 13521 16522
36081	4501 4171 8443 9246 9564
36082	1631 15745 5840 3718 13030 4708
36083	8672 5390 10131 3510 6162
36084	10538 7754 1139 10839 16755 5424 1572
36085	9280 13839 15498 9574 19332 15931
36086	8803 19705 18606 2917 2272 7313
36087	10536 850 16913 13080 7611 9396
36088	6736 5128 5118 7872 10950
36089	16170 17097 14843 16704 643 10167 6630
36090	3104 311 13487 3756 1312
36091	2541 9415 6610 8972 12569 2227 3379 7199 2156 14580 8942 17954 3231 14508 13361 8785 12344 17469 11244 7816 13790 838 7235 2857 7939 14403 17021 8148 785
36092	12816 5197 2255 16124 19484 8964 9288 7962
36093	8695 16725 11400 4045 16943 7212
36094	14003 12050 12551 994 13098 15638 332 19408 13407 7848 15117 3015
36095	2261 17135 13224 12207 2221 16693
36096	3794 6240 1558 4986 18066
36097	5365 12781 13254 7764 18475 16962
36098	11639 5195 6354 2192 12062 8170 14334 2356 18032 17989
36099	11095 5915 8715 7825 4255
36100	11095 4440 8607 14683 4385
36101	11796 438 18001 8269 4797
36102	17505 5543 3200 12755 15777
36103	18010 4835 17940 8010 3352 7714 15879 13537 8759 11918
36104	4893 10743 4217 4169 1270
36105	10313 124 6460 17697 14871 10133
36106	9 9481 18118 16796 8578 2004
36107	7014 14680 14961 9932 17640 18252 18695 17370 17504 11207 4712 18556 1048
36108	19381 291 14137 2898 11094 3612 8429 17318 5418 11033 1980 4 947
36109	14293 17133 13650 2836 1815 24 12620 7107 5237 5293 3947
36110	10353 9151 17320 16594 11946 13056
36111	2057 6585 10239 3671 3852
36112	16988 4544 6032 14455 15927 17497
36113	9593 6508 4521 17640 15147
36114	13193 13232 15881 680 776
36115	16439 16770 15205 13135 2949 15171 100 10815 2068 7566
36116	12919 8253 18174 13380 4386
36117	9969 17794 10452 5029 2875 10009 11317 19429 8586
36118	8895 5223 5797 1048 3505
36119	16633 2341 18295 5131 15999
36120	2680 16583 9908 16447 13136 5219
36121	9580 16845 15199 9350 17437 12846 675
36122	3848 770 15904 18288 19328 17037
36123	8437 1260 6840 6748 12921 787 18199
36124	8326 17847 9613 7107 8575
36125	18813 16944 1740 10832 15253 18206 15312 1921 14833 11351 17041 3260 15712 12327
36126	3464 4398 9012 9102 2192 10128 12072 10323
36127	18575 3024 17104 3433 9623 19116
36128	9634 5919 1357 14696 3890 7617
36129	12706 3577 13326 13012 18249
36130	6723 5419 15772 12409 5514
36131	16434 4867 4108 2112 15879
36132	2757 10365 11609 2161 2886 13228
36133	13281 15191 4334 9078 14180
36134	11495 17823 15999 4335 9161 16268
36135	8249 10948 4695 13658 4149 6188 16675 3851
36136	18930 1587 8483 18748 3990
36137	8639 13328 469 11683 8861 2395 18665
36138	9688 13349 15667 4075 10430
36139	15778 1328 10881 12126 15842 13459 4841 15515
36140	19148 16369 8452 17959 7033 18775 5276 16077
36141	12687 79 14464 13583 6568 17023 3637
36142	16292 1469 1390 6603 11137 14891 13869 12768 295 17478 2402 7673
36143	18339 15799 8984 7764 7224 15987
36144	2577 13611 3315 9689 14829 12049
36145	17657 4921 3253 7798 1277
36146	15312 16981 18143 17318 17959 16255 3260 13193 6539 12630 17122 2034 17456 15881 7607 3614
36147	469 5578 3309 10079 14843 16918 13739
36148	8268 11961 1768 18930 6540 13535 553 8175
36149	9670 19194 5506 16327 10696 3097
36150	5976 12202 15038 17217 515
36151	1911 9227 18503 2315 8409 7089
36152	15152 13128 11230 2631 17859
36153	1271 2609 698 4267 11269 756 1455
36154	12860 6294 15813 12324 3702 17403
36155	15696 11649 19659 2377 10798 9054 213 8375 13030 12952
36156	11694 18001 4832 2420 11152
36157	2340 15691 8855 6826 12994 11889
36158	6937 11022 16025 2111 12174 8446
36159	16261 3400 19287 2955 6578
36160	16748 1443 17731 18140 202 18933 6349 4138
36161	4377 655 18843 8709 15990 382 229 17427
36162	8474 13899 14764 7435 12820 748 8497 18020 13803 14584 2060 19047
36163	2680 3964 15660 10194 14685
36164	4847 10661 2038 12401 15784 14948 12690 9346 4255 12846 3466 5898 7440 7382 14692 17704 15544 10902 717 11948 5345
36165	19308 5125 6338 16830 14723 318
36166	2521 15623 4414 14089 7631
36167	16862 14650 1599 8715 8817 5966 12486 16072 10737 18105 12072 13284 4986 19182 7133
36168	13164 4086 3465 3816 873 6788 1626 17226 8160
36169	18538 4633 10682 967 8479 8102 14034 7665 8104
36170	17543 14947 2998 165 17269 2363 13516
36171	1776 15109 18699 17801 13489 6759 8027 18538 19139
36172	6207 10943 2656 10197 7407
36173	2701 12580 13577 7495 2929
36174	364 16037 1200 5 14533 7359 1689
36175	88 10452 5988 14667 2643 15178 19087 15356 14255 19527 17434 10080
36176	1538 3012 15352 18045 16759
36177	6611 3442 2928 1329 5135 14114 10079 10008
36178	15491 6520 7093 19366 9910 16488
36179	2597 623 2082 17456 18781
36180	4487 4611 7575 12305 10710 19038 2753 16398 6120 2969
36181	8100 143 17748 10939 19280 14522 14084
36182	19658 7699 10242 6484 2699 3656 7544 3813 2195 15020 7044 1911
36183	1348 3923 5589 13734 7430 18489
36184	176 2442 5128 5365 13800 9128 4895
36185	12895 16009 7751 7493 12623
36186	2956 8861 2846 12846 2659 1875
36187	15374 4504 11423 5611 8068 15830
36188	689 9916 9772 18282 4028 181
36189	10453 12221 2141 850 18135 11825 15055
36190	16688 9900 5228 3446 721 7273 14616 6283 17693 11590
36191	14672 1450 16564 3775 11605 8933 5750 2256
36192	10024 15950 3521 14580 18316 19405 18699
36193	6956 9796 8287 13929 17083 12746 8440 13309 5737
36194	5381 10849 8344 3693 19305
36195	13985 10618 1898 1340 3627 9380 1589 16956 14575 18665 5311 15815 17801 12181 1664 7818 17420 17010 10867
36196	1666 19421 3077 5069 15791 1832
36197	5295 12071 10896 2689 5439 12384 6660
36198	1749 17635 1612 3665 8109
36199	10474 8050 13788 7851 8329 17561
36200	16168 627 2672 7860 1592
36201	3970 14978 9502 14949 18825 14798 7590
36202	5381 5550 7070 8344 10085 2399
36203	15836 14173 13989 4718 2 16378 3205
36204	16125 6631 12568 15174 12932
36205	10919 6032 14544 5661 14567 5797
36206	4772 18827 3798 6732 11501 3358
36207	15815 656 14145 7157 14326
36208	8939 10238 14463 12944 12160
36209	554 6812 7213 13358 123 15363
36210	12312 13598 11967 5293 19486
36211	18938 16599 19076 5065 5372 558 17951 16772 6104
36212	11549 7242 15742 19142 7212 18260
36213	3730 16591 460 9134 10283
36214	11432 13254 17188 14669 10377
36215	10845 19616 3817 340 14142 13197 5766 15858
36216	18845 8736 3269 242 8242 17436
36217	15446 8044 343 18547 12633
36218	17965 17594 7240 9886 2391 5991 2106 2097 4023
36219	2641 11016 13281 15366 3101 15072 5505
36220	12843 7580 2606 11097 16886 9139 1740 6539 7607
36221	4352 3894 11156 3235 13495 8420 17546
36222	14881 16334 9506 13539 16313
36223	17012 3512 9574 4142 9164
36224	14030 367 19555 19541 5644
36225	7135 18420 16022 2622 19269 3271 17704 574
36226	16160 13377 17985 12246 16309 1978 11247
36227	14482 591 114 18611 8043
36228	19567 7337 525 5724 1277
36229	15259 3736 4388 10199 13824
36230	12936 17459 13739 10314 5935 12205
36231	8796 9975 17096 6815 5186 10018 7212 8739 2222 12953
36232	12103 4836 16972 11475 2378 14223
36233	19258 11318 3298 19368 15291 3483
36234	8901 2815 475 7987 8945
36235	2780 4063 15931 18418 3351 8925
36236	5169 6035 9809 16120 17013 6785 2190 17229 8581 17569 146 2964 12520 14659 10557 8123 5686 6292 15500 11297 5645
36237	14376 11978 10074 18895 16525
36238	3310 12806 5727 11916 8820 12547
36239	3533 16344 1291 13591 6960 2072 482
36240	6768 17132 10898 7821 10347 15087
36241	14860 16442 17675 4156 3748
36242	15126 2035 8527 12756 3759 4986
36243	11269 3864 17474 15310 10005 13520 4524
36244	2877 5714 16199 1114 2689 588 12613 15539
36245	7734 10849 14768 3134 1687 16861
36246	14823 17103 5161 10795 8739
36247	7261 11983 16744 9996 17536
36248	18595 16586 11304 11022 4099 7722 2111 6687 7793 7334 7464 10255 9587 16251 52 14716
36249	460 224 2451 7252 3253 5413
36250	5873 1450 18493 18455 10244 8060 11620
36251	9343 17253 5465 17829 7352
36252	16908 6480 17013 15930 18424 9266
36253	13228 9652 13502 18100 11828
36254	18393 3016 11507 7126 13360
36255	4905 13150 19480 9918 4955 17724
36256	3188 7790 8629 14543 4879 5828 8850 13361 13083 14638
36257	3195 14032 11367 17461 15940 13358 57 1568 15777
36258	1745 11498 7511 16061 16892
36259	14255 24 11605 8829 2178 1595 6292 17430 19710
36260	16390 12832 2934 5239 10583 2703
36261	5166 15623 2746 18487 1864
36262	15345 10775 8199 15417 11493 8510 2038 14545 9538 16872 7987
36263	18673 6192 3334 15153 3882 11207 3078
36264	15491 5859 17739 6625 1206
36265	19633 16090 9890 12721 10213 11973 11811 4999 16024 1743 13527 1990
36266	15135 3806 2820 4744 10719 13039
36267	16644 5523 16009 12289 11519
36268	9261 3920 151 2247 397 15673 3704 11929 534 4509 19283
36269	8903 17271 9960 2316 8314 11173 4752
36270	13958 18421 14888 6889 4727 5410 4250 12072 12133 4509
36271	9636 16111 3312 17966 17368 1261
36272	460 17636 6979 1993 16033
36273	7354 2274 5955 6905 9877 13887
36274	15953 11807 4981 5369 6850 1646 6806
36275	14093 16246 8070 9617 11216
36276	15185 8710 13328 10084 9659 6470 831 14536 13767
36277	3459 6002 19540 13749 12454
36278	10538 123 17319 8638 13978 11804 5940 11327 16199 17114 5573
36279	9949 16419 2133 19278 1725 88 14255 14287 12531 6185 4393 4782 9691 9007 3146 6690 9905 6215 19677
36280	5265 19548 4223 17603 8794 14768
36281	10996 3141 2378 17090 1357 14696 2735 2936
36282	6274 688 18548 8947 3745 762
36283	10450 7678 12331 1233 18096 18573 14638
36284	6107 7123 12676 14620 10726
36285	14086 7264 17839 6514 19369
36286	14173 3932 2 3205 12896
36287	669 18971 19597 14829 17059 4362 1924
36288	15135 9608 6646 18680 1000 950 15151 3919 15084
36289	13656 12572 6297 8104 18993 8480
36290	16886 6539 9512 8640 10167 680 16741
36291	4063 12092 2612 10682 16932 15091 10439
36292	14073 7877 12616 3414 11605
36293	2145 2860 6010 8520 18225 11202
36294	11323 19101 4017 4572 4921
36295	9925 19366 11866 421 7764 11915
36296	16425 13042 11203 8913 8479 9830 18061 10952 3667 11372 14230 14861 14673 10379 12373 2250 11912 15680 17129 9599 2161 113 14959 18866 15833 2935 1505
36297	17812 8716 16627 4994 9163
36298	4595 12315 18735 4028 2378 9634 14223 12451
36299	13296 16886 11642 15775 1921 15312 13447 3612 17318 680
36300	14040 11409 12078 18150 1443 6824 1422 4196 15738 18225
36301	2237 5994 5720 17857 4865
36302	14476 18555 9998 18755 11929
36303	8214 15533 8093 9400 2659 4412
36304	3769 19142 7538 2663 17478 7784 6039 978 14489 8980 11615
36305	10457 14068 8437 13488 9685 13310 14009 15833 15621
36306	15775 18361 16537 3260 6539 9512 7607 680 12327
36307	10474 18299 6375 12278 3363 11818 2145 7568 12854 765 6256 6554 15987
36308	5465 11338 2281 8973 19147
36309	8140 14293 8301 6177 3779
36310	7487 6810 2259 873 13296 15775 15312 6539 9512 9128
36311	18304 14307 4464 7576 6360 16111 10251
36312	2767 17990 14060 1350 14431 12872
36313	16821 19396 7893 7673 3916
36314	16802 3551 11736 6679 14911 12615 10804
36315	108 7311 7500 15635 6663
36316	18451 4837 18631 16870 10272 12652
36317	7810 5619 14493 12578 2706
36318	17440 11731 8695 18843 9689 8636
36319	316 1545 6045 14367 4124 12206 15485 16374 9346 387 15544
36320	15430 18807 19381 11808 10320 14871 5874 4611 4994
36321	15245 13398 9574 16876 13486
36322	1446 18167 5360 4896 18488 3013 7038
36323	2685 16842 17879 11003 127
36324	2886 19501 1005 2189 9637
36325	14808 179 1595 16062 11948 6331
36326	13381 2151 5816 6127 6447
36327	421 11230 11293 15504 6521 5606 16417 18518 16382 1624
36328	13018 9538 9053 3976 6449 12254 12305
36329	11967 16705 17090 9323 8702
36330	3805 10139 734 19038 19624 14885
36331	17568 18754 5748 19484 552 2102 18770 4939 8527 6729 15673 7252 19283
36332	5502 2565 8043 10513 524
36333	15171 11796 19270 4821 18724
36334	4296 18592 10436 182 5573
36335	13366 4726 1199 1399 8220 17113
