user,item,timestamp
80714,17921,1658232243897
79603,10567,1658232246350
40396,2232,1658232246611
45982,8388,1658232254153
40722,1623,1658232254614
29146,12057,1658232269034
50939,3495,1658232269387
35065,2990,1658232276192
68831,15775,1658232284078
52490,2225,1658232300257
56261,17177,1658232302716
55183,17760,1658232315633
58345,8981,1658232329028
64876,13080,1658232330941
79189,6932,1658232364553
24430,18846,1658232366815
10632,246,1658232368929
91647,8256,1658232374310
69752,2492,1658232377997
22445,17421,1658232397162
22054,15623,1658232403972
73230,17243,1658232407013
62842,3924,1658232408251
39599,17921,1658232414498
4591,5146,1658232418351
52178,3272,1658232425035
38208,3495,1658232436819
99668,1837,1658232440899
16276,11360,1658232475663
11323,8616,1658232477606
69773,17837,1658232478994
92482,10598,1658232500132
41628,9872,1658232506200
85289,12670,1658232508378
16330,6147,1658232532944
24933,5855,1658232539412
77740,8992,1658232544426
71493,11187,1658232549265
1023,10505,1658232560209
45561,9405,1658232567458
29962,16136,1658232589312
99630,11978,1658232599707
19599,19531,1658232604407
16669,6006,1658232606977
74009,17932,1658232610727
25698,6006,1658232624343
92887,3976,1658232632963
77261,2905,1658232644475
96870,1837,1658232648923
92440,3269,1658232649097
1234,2218,1658232650430
59927,2341,1658232658223
79766,6147,1658232672434
4858,15207,1658232690512
86291,4665,1658232691783
25332,9986,1658232699678
34223,9233,1658232705348
29421,14716,1658232710191
88578,8847,1658232717464
16212,12743,1658232717669
30038,9738,1658232740674
76332,15846,1658232768994
52643,14601,1658232793279
4329,9605,1658232794830
45779,19228,1658232810523
88041,18859,1658232821096
16244,18581,1658232827494
28562,15207,1658232829729
33799,12202,1658232833183
70689,6777,1658232844691
82247,10246,1658232849748
90411,15180,1658232853835
90431,3058,1658232853847
45172,2492,1658232854242
40734,6702,1658232875881
75016,17921,1658232889530
57218,1837,1658232897259
89396,7853,1658232908958
83870,10916,1658232920703
54980,17320,1658232924224
18740,6147,1658232926240
28228,12401,1658232926541
57826,17664,1658232932629
18344,6368,1658232932935
79404,13038,1658232933984
81737,9203,1658232943653
43707,6932,1658232947353
38886,6006,1658232950625
52815,10411,1658232958999
68465,13053,1658232962695
19655,17921,1658232964653
52855,6147,1658232966303
11346,13634,1658232969695
48226,9647,1658232984653
22234,16989,1658232989134
42758,7243,1658232993129
69906,1282,1658233002805
69901,11187,1658233013748
71049,12455,1658233014019
73460,2255,1658233022491
22592,674,1658233030294
40635,6020,1658233034535
355,8569,1658233071254
72296,6147,1658233077634
24429,5465,1658233077949
49588,653,1658233078389
78893,17691,1658233081159
96718,15309,1658233083692
64611,3825,1658233085372
67545,14130,1658233093549
87859,9429,1658233094782
41618,18581,1658233103068
6439,6147,1658233104078
54938,17650,1658233111785
57818,1837,1658233115788
32601,6242,1658233116815
8976,6147,1658233118485
49644,17823,1658233127353
27639,19531,1658233131489
93826,11187,1658233135212
65202,6147,1658233150650
83964,4414,1658233152775
75995,14531,1658233158432
14892,19155,1658233163076
53414,6147,1658233171000
64922,4440,1658233173389
84590,6506,1658233179496
99887,653,1658233188395
76332,10211,1658233189043
96459,19729,1658233206443
5844,10485,1658233220394
79473,8847,1658233220694
30981,19565,1658233223391
83228,14531,1658233256849
65640,18919,1658233293554
30125,15092,1658233309401
35673,2380,1658233310564
28466,3517,1658233344214
20619,4414,1658233346389
11088,11269,1658233363125
51936,2001,1658233374563
53170,3705,1658233380899
23961,5235,1658233384952
77043,4414,1658233385694
31585,19738,1658233390747
55624,7586,1658233391910
6633,3866,1658233392271
58958,4569,1658233411586
88071,12455,1658233415520
51815,6006,1658233417632
3234,2846,1658233420013
40790,17837,1658233430366
55312,7757,1658233440411
5252,19531,1658233446035
81135,13714,1658233446819
93858,13405,1658233464845
99848,6738,1658233475928
72678,18103,1658233480243
675,1507,1658233483769
46781,2990,1658233489794
76479,17650,1658233489861
87202,3705,1658233495508
41230,13059,1658233499938
9697,12245,1658233501258
38786,8715,1658233508223
23697,16111,1658233513218
51289,10126,1658233519673
17974,9738,1658233520799
1618,8992,1658233523043
47637,13080,1658233527339
89715,6157,1658233578064
58251,247,1658233581866
44720,15681,1658233586740
83089,18652,1658233600676
97219,4443,1658233615009
70081,15734,1658233623071
85562,10722,1658233625469
75011,10916,1658233627494
49285,11571,1658233629555
93070,19531,1658233634918
45420,1884,1658233635477
97541,12527,1658233637617
97942,16422,1658233641239
49905,16003,1658233642845
89055,7328,1658233648580
32013,9289,1658233652196
43060,17837,1658233654420
95249,2741,1658233654937
76455,17837,1658233662979
7206,6623,1658233681527
99947,19531,1658233681769
61342,17894,1658233682497
41024,16875,1658233684266
22100,8256,1658233692415
44976,493,1658233693892
34783,1928,1658233694135
98301,4775,1658233695866
4747,9802,1658233699666
21117,12057,1658233704892
75022,6823,1658233708573
59250,16442,1658233712903
15148,370,1658233755208
54308,5146,1658233757574
63649,16034,1658233769860
84330,17345,1658233771630
17784,6006,1658233777103
98824,7412,1658233783228
52809,18027,1658233784213
48599,6147,1658233795498
68056,4015,1658233810930
22580,15180,1658233814168
67267,11978,1658233815321
61337,19542,1658233827267
91608,1837,1658233831208
90634,19215,1658233837070
6358,17921,1658233864256
87937,2990,1658233870010
66986,4595,1658233874554
35683,18960,1658233889763
2561,7713,1658233908482
39838,3695,1658233910675
48406,823,1658233912791
81847,9203,1658233925015
66148,19531,1658233926034
52626,3270,1658233931556
66387,1139,1658233937317
13578,653,1658233945112
8776,19002,1658233947365
88480,9261,1658233947465
15441,6147,1658233956956
35537,19531,1658233963023
82784,9203,1658233967336
70983,14861,1658233968872
65975,6242,1658233987593
53739,5146,1658233999102
27785,3791,1658234003409
45843,653,1658234004490
88529,17769,1658234010083
34600,9538,1658234015450
53359,19164,1658234039952
4811,19531,1658234042407
67311,19531,1658234044532
19533,5426,1658234051800
31937,15092,1658234068171
50718,5562,1658234071126
28153,15562,1658234074231
33635,16886,1658234084442
12688,14914,1658234093046
1288,15136,1658234103568
86318,14617,1658234113252
96539,15681,1658234113351
57799,9802,1658234124295
65590,9052,1658234124766
76081,2741,1658234128035
36484,9050,1658234129680
36492,12516,1658234135457
44883,4414,1658234139428
74911,18978,1658234141008
52633,15207,1658234144347
61979,2492,1658234151147
76381,15107,1658234159484
96469,10058,1658234173115
58318,6147,1658234178722
46503,4414,1658234179697
28341,362,1658234183149
18739,4443,1658234183554
66708,5809,1658234188792
40809,11189,1658234207143
94207,5146,1658234214701
81696,1018,1658234226617
63573,6147,1658234248661
61091,1884,1658234256131
31867,6407,1658234272118
15518,2846,1658234283088
8263,1861,1658234288022
83654,16901,1658234303095
1067,5144,1658234317664
26850,19531,1658234319144
46876,11319,1658234325533
83092,6147,1658234368300
84209,15107,1658234376334
41053,13757,1658234381358
70084,12721,1658234403088
10900,19531,1658234403750
88157,653,1658234406663
82396,7267,1658234422393
74854,5689,1658234424552
21649,18572,1658234444370
96383,17837,1658234450072
15065,5144,1658234451098
2185,7720,1658234461698
14228,7952,1658234489659
11060,7592,1658234496459
49457,4414,1658234509366
43608,19142,1658234541599
81929,10598,1658234543129
57586,4544,1658234550284
21031,3228,1658234562744
18259,16989,1658234564512
10029,11141,1658234595875
96825,17106,1658234612580
38914,3551,1658234625843
19153,16299,1658234628294
99270,3775,1658234636573
73559,17921,1658234650598
82731,7328,1658234651729
19153,4987,1658234659151
22389,15302,1658234693641
50461,18405,1658234698619
60154,14914,1658234710214
17056,7447,1658234717838
32108,11625,1658234720077
92482,18980,1658234720777
95684,6690,1658234722190
23465,8214,1658234723919
49863,19531,1658234740305
3259,6580,1658234740847
67683,17351,1658234743347
56501,17827,1658234744600
42840,1837,1658234755772
96949,7724,1658234761269
93984,2785,1658234779161
32254,7328,1658234781324
27480,19142,1658234787286
38470,17511,1658234794790
75105,19534,1658234797872
25101,5009,1658234799824
98802,10436,1658234808129
34798,2492,1658234808172
7352,8228,1658234817470
72217,2089,1658234818200
67472,19531,1658234822291
63814,12031,1658234826572
40476,2380,1658234828150
43475,1837,1658234837130
81383,1633,1658234839293
76469,3540,1658234844147
82455,12487,1658234844975
17240,18833,1658234845509
90180,18001,1658234846062
92140,12314,1658234846097
65756,197,1658234850240
29469,7807,1658234872195
6006,13714,1658234878741
36065,104,1658234879162
36065,17921,1658234888532
17395,17625,1658234894461
89396,1057,1658234895056
72320,3495,1658234898682
61600,8852,1658234900149
99823,5989,1658234924545
60715,18405,1658234928259
53269,8281,1658234935435
56462,653,1658234963316
66724,4941,1658234964425
13800,4595,1658234967465
33978,14339,1658234973179
19804,14884,1658234977924
47842,10533,1658234983163
43992,1837,1658234983165
70922,17769,1658234983492
77205,13510,1658235005054
49759,5471,1658235005387
78965,2341,1658235005506
58514,18533,1658235007046
94911,3495,1658235009889
29189,15207,1658235014943
68533,653,1658235032984
97695,19534,1658235046067
3799,12184,1658235049392
78174,15207,1658235051637
54509,1599,1658235072117
42119,2535,1658235076276
3477,653,1658235078327
5417,15511,1658235084203
16546,3175,1658235088313
16546,19038,1658235114405
41002,18260,1658235114590
92011,18405,1658235118257
27601,19531,1658235120281
14978,19433,1658235141350
72709,7867,1658235154911
68564,3495,1658235172223
37006,17568,1658235173542
19126,17932,1658235174210
89246,4414,1658235177394
5905,18978,1658235188923
99514,1837,1658235200566
30318,18885,1658235203263
98192,13348,1658235212683
84740,4414,1658235218306
54112,8500,1658235222859
14531,15775,1658235231324
88679,4414,1658235236992
16292,1139,1658235244956
54401,12527,1658235248679
17331,4388,1658235256144
63617,9724,1658235282656
68283,8228,1658235295015
9778,5406,1658235303548
83393,18533,1658235307260
41915,6580,1658235307798
99571,3517,1658235309270
9778,2053,1658235314703
88879,2718,1658235315207
22082,8637,1658235332162
64776,19102,1658235332798
30570,16264,1658235346310
24831,8307,1658235347025
88068,7586,1658235350179
72185,3495,1658235353398
30318,3308,1658235356102
9571,15180,1658235364578
55439,6690,1658235368646
8672,11187,1658235371477
56903,8228,1658235387711
34506,11296,1658235399405
22540,6006,1658235400498
83768,17921,1658235408660
22747,3985,1658235436373
70116,17732,1658235448171
78752,4443,1658235448313
82666,18859,1658235461758
52310,3921,1658235487284
22271,16195,1658235488848
18213,17921,1658235494294
42219,8354,1658235499018
17630,17650,1658235507261
35582,10567,1658235512875
58661,17921,1658235513200
78851,12516,1658235540414
23090,15377,1658235541412
71961,1837,1658235543810
55661,3551,1658235569770
64795,17932,1658235580987
91235,9415,1658235583166
4010,14765,1658235598042
15825,1010,1658235632823
53775,14466,1658235643334
47804,19142,1658235644595
40805,4414,1658235655010
49024,1837,1658235665525
63734,3932,1658235666536
2331,15849,1658235673441
57321,14918,1658235676529
48128,3495,1658235682353
32627,7566,1658235685933
12134,6155,1658235687202
14114,7766,1658235704285
80407,3301,1658235708412
6335,8225,1658235709914
79978,7516,1658235710855
83151,2535,1658235713959
61382,9203,1658235717211
85837,3237,1658235728336
14450,10567,1658235738755
3330,653,1658235742083
56871,12465,1658235751172
51624,19531,1658235778433
57924,3551,1658235801176
93538,5564,1658235805208
49759,6169,1658235812514
1716,15913,1658235819105
38704,4414,1658235824446
16110,17837,1658235824893
76199,11658,1658235829753
65665,8308,1658235830381
55635,15775,1658235860711
77777,19531,1658235863640
8747,5146,1658235863880
85443,18798,1658235866432
69943,9374,1658235888529
52250,15734,1658235909746
15919,1731,1658235910868
91987,11950,1658235917846
25785,5025,1658235919099
68007,6006,1658235920520
90807,18533,1658235938863
6307,13989,1658235939647
30186,4525,1658235946313
28028,9052,1658235958494
90340,3495,1658235968591
10820,1587,1658235970255
83576,17921,1658235970858
79919,6649,1658235987886
37915,17534,1658235991866
49834,13714,1658236008754
73551,2736,1658236032262
61870,9287,1658236046385
79947,8128,1658236052763
11803,10213,1658236057283
75636,16866,1658236060715
10983,1308,1658236062135
42483,18606,1658236070876
31965,6147,1658236074278
30038,13746,1658236080302
70556,9203,1658236096293
15750,1139,1658236099997
90001,1183,1658236106928
88558,10058,1658236108834
96607,2238,1658236119923
42629,7026,1658236131486
31362,1297,1658236145286
6536,8924,1658236149903
3571,13962,1658236150305
40154,17932,1658236150858
41450,19417,1658236155212
85379,19326,1658236159299
39870,10860,1658236163675
56033,11195,1658236171009
94268,14481,1658236176044
41676,8716,1658236189418
72313,7825,1658236202278
3152,12324,1658236218263
31476,5142,1658236219321
35208,8027,1658236227353
96279,12082,1658236242739
18256,1740,1658236249071
64172,12103,1658236250864
44760,6147,1658236251845
50336,4414,1658236258527
76738,2700,1658236259266
63659,15207,1658236264603
86123,9287,1658236268065
88083,5809,1658236298022
29935,10363,1658236306826
55928,11187,1658236308824
77829,17837,1658236309664
52595,9269,1658236334353
2541,8578,1658236341503
96951,18136,1658236353008
87108,14878,1658236362436
68866,5520,1658236368733
91203,16748,1658236378480
99730,5135,1658236384987
91039,15107,1658236385667
68745,3768,1658236389102
83420,10279,1658236394610
91065,13658,1658236396427
89580,6147,1658236401274
5691,15180,1658236406944
59936,8626,1658236409470
83055,13658,1658236418460
55253,3705,1658236421320
61805,15207,1658236421471
76046,8116,1658236432636
91589,16027,1658236437901
93636,5144,1658236441842
58479,7520,1658236443357
46796,2471,1658236446201
21402,7586,1658236451161
49193,3495,1658236457701
12946,2001,1658236458685
23350,9203,1658236471372
65014,15092,1658236482358
84473,11209,1658236485087
90149,18024,1658236494120
34049,2380,1658236499210
78499,19531,1658236501012
6335,11024,1658236505257
91802,5340,1658236509557
59936,19051,1658236524381
55804,15032,1658236525385
20426,4443,1658236534396
27173,18260,1658236558637
49939,3680,1658236561024
29250,4414,1658236580602
46275,9467,1658236581796
71201,682,1658236603936
80474,3254,1658236606329
97002,19142,1658236635493
19613,18379,1658236649345
71637,6580,1658236654481
39824,13066,1658236656584
31976,13658,1658236666367
20049,18859,1658236676130
18040,11141,1658236677576
87251,18859,1658236680295
56416,11209,1658236681990
83687,11209,1658236702822
13204,7766,1658236711894
89007,4414,1658236722692
12655,8578,1658236729637
49788,12452,1658236741172
58656,436,1658236743737
20133,13577,1658236753834
5943,2492,1658236758644
7904,5144,1658236789318
98980,18682,1658236809252
32991,5144,1658236817407
45038,11209,1658236821163
46684,6854,1658236823812
2328,16975,1658236833678
58279,4324,1658236847934
76046,3085,1658236868756
61085,17955,1658236871203
18980,9203,1658236882500
82021,5144,1658236898811
60288,12473,1658236921533
21593,6147,1658236922754
35184,15620,1658236928014
2568,712,1658236933879
12192,4519,1658236939027
51149,17423,1658236939756
11734,856,1658236949330
13040,11209,1658236951084
92404,1587,1658236963279
48189,2718,1658236969315
32694,8446,1658236971833
96236,2718,1658236972717
22784,19647,1658236972885
83800,6633,1658236976193
42897,2071,1658236976629
20219,2718,1658236982034
50971,8116,1658236991006
13261,5135,1658236995256
71225,2741,1658237012571
76700,3272,1658237017224
34302,11209,1658237017899
15956,5694,1658237033621
13660,6021,1658237037581
15956,646,1658237040654
76620,19531,1658237048073
86205,9405,1658237054876
74528,486,1658237062109
83593,16078,1658237083759
50024,12670,1658237093563
95920,14271,1658237097003
72741,2391,1658237120745
3388,8593,1658237123360
29442,18859,1658237131225
88716,2089,1658237134753
39800,2990,1658237137670
43985,7848,1658237140702
90348,12103,1658237149179
15371,14948,1658237151894
72988,11766,1658237188375
5680,2718,1658237189554
35887,2391,1658237193257
14951,11792,1658237228063
6553,11078,1658237236037
21210,1697,1658237245170
85027,17389,1658237250854
3663,4736,1658237254724
83517,14271,1658237276448
98980,9869,1658237277032
9900,2990,1658237278740
12540,18978,1658237281972
30354,17291,1658237282702
36845,13198,1658237282948
24760,3495,1658237286258
32039,19531,1658237287956
7983,11209,1658237291827
94331,17354,1658237296680
47948,7566,1658237298235
9793,10037,1658237298566
71453,11209,1658237300517
80562,12666,1658237313530
29241,6006,1658237316395
13627,2089,1658237317405
81514,19112,1658237319937
60414,510,1658237322080
52717,479,1658237355306
54205,7224,1658237360718
49944,14130,1658237371922
53678,17823,1658237382656
3329,7224,1658237394351
54473,5414,1658237409832
42134,16058,1658237410672
87032,17882,1658237411777
3273,3101,1658237412941
55540,19534,1658237424406
78515,4414,1658237430254
62153,825,1658237437652
74552,2807,1658237442697
15891,3272,1658237444336
4085,18379,1658237447343
19598,11209,1658237448319
30130,13658,1658237461399
62132,16034,1658237465678
7403,2111,1658237499268
83750,16713,1658237501213
50538,10213,1658237501292
8648,7936,1658237507234
10779,14543,1658237512720
29203,14282,1658237513441
41713,7867,1658237514509
58139,8423,1658237531705
19718,17650,1658237551305
3986,5439,1658237559393
11304,15092,1658237562026
9776,7971,1658237582590
90953,13627,1658237616102
95780,8965,1658237623790
30719,436,1658237624346
38058,11696,1658237639869
78134,10000,1658237641627
37036,3309,1658237644407
69762,1666,1658237645568
20379,3495,1658237657926
19107,6580,1658237658219
34501,10930,1658237671615
158,9823,1658237679915
35519,9460,1658237688425
38446,13577,1658237690259
99176,13506,1658237696938
25513,6288,1658237708534
67222,10567,1658237717651
6519,15180,1658237723463
28478,19329,1658237725004
7809,16078,1658237726551
80730,10240,1658237737022
89543,15775,1658237750473
92652,13577,1658237751217
62799,12670,1658237765415
92558,3705,1658237784204
65248,13634,1658237788935
84393,6667,1658237797626
89645,3495,1658237801152
94557,15828,1658237802857
39357,6242,1658237809259
72819,13307,1658237816935
91788,17921,1658237823808
55048,7328,1658237832715
51442,15207,1658237845022
81453,11209,1658237845553
2872,3705,1658237851017
23563,9602,1658237865708
71759,16093,1658237875365
63544,14095,1658237876167
4610,16649,1658237880132
32503,6580,1658237887104
45831,14095,1658237913978
83374,7980,1658237920931
45214,11869,1658237923237
54715,10485,1658237930905
11075,10003,1658237935876
53774,7412,1658237939871
70153,9246,1658237940398
97563,8784,1658237945431
75312,10003,1658237954736
47452,7640,1658237955852
96401,10198,1658237958225
41456,19531,1658237964502
55589,15309,1658237978593
22396,18164,1658237982454
34366,8264,1658237983395
12091,15452,1658237985815
58361,8166,1658238002696
56825,7232,1658238009978
38263,19310,1658238010888
20599,11209,1658238029932
52448,11209,1658238043342
10739,653,1658238049509
5337,2380,1658238050915
36506,8436,1658238053693
75870,13053,1658238059319
32620,1684,1658238076655
11356,4414,1658238082481
27343,1380,1658238088755
33306,5096,1658238091607
31056,14395,1658238113587
61744,5231,1658238114999
61656,2341,1658238119621
49221,13081,1658238130017
24052,17837,1658238130633
61406,5186,1658238163742
21694,16672,1658238165730
98988,14684,1658238165980
79109,18533,1658238166218
23020,2241,1658238169235
84997,6823,1658238173846
21257,2807,1658238180435
83196,19680,1658238184603
11347,11209,1658238199923
57877,17594,1658238200512
859,13658,1658238223069
94418,13923,1658238229402
66606,19170,1658238235313
7776,5186,1658238237481
20701,13830,1658238237822
54905,13286,1658238253992
56110,5186,1658238256152
35200,18833,1658238261634
16786,2785,1658238267572
60340,5186,1658238270256
47563,2785,1658238281848
43306,7410,1658238282568
3033,2454,1658238282964
42530,18533,1658238285337
29721,11209,1658238293497
37006,4595,1658238296141
26455,17921,1658238300647
94108,6046,1658238306608
13981,4414,1658238329883
42006,370,1658238331655
22359,15107,1658238334550
9504,15253,1658238340663
37505,4546,1658238349428
27452,14574,1658238361174
51729,19729,1658238362058
79370,16285,1658238364491
30955,13577,1658238373913
72701,15572,1658238375507
40798,11209,1658238381581
50078,5186,1658238384059
85165,7263,1658238393247
4962,18533,1658238395904
12704,17331,1658238397464
24647,15441,1658238397740
93052,10363,1658238406726
11527,12527,1658238417018
46569,3495,1658238425785
9981,11209,1658238432620
29340,1928,1658238438484
90010,5186,1658238439534
61656,653,1658238441550
44518,14543,1658238452163
88303,2718,1658238473054
27624,16984,1658238479388
97290,12408,1658238493158
53129,14543,1658238501753
98420,3357,1658238504735
12222,18581,1658238509175
79379,5186,1658238509729
44948,17291,1658238517857
51911,4414,1658238531997
92146,3338,1658238537260
97103,2563,1658238570664
70585,15846,1658238583486
95751,5096,1658238600787
3922,10809,1658238601462
43644,1654,1658238616043
4644,9105,1658238628864
54388,14601,1658238640962
83132,18859,1658238641493
59562,1054,1658238642797
52118,7810,1658238646212
63544,6905,1658238656482
65409,11209,1658238677792
14341,5369,1658238678538
89271,2741,1658238679123
11132,14063,1658238688966
45831,6905,1658238696714
13063,3015,1658238699763
94693,15846,1658238708193
65570,3849,1658238716060
56156,966,1658238730805
23310,3329,1658238735988
37012,3495,1658238739933
4475,17837,1658238740356
20772,2828,1658238761330
46814,19094,1658238770763
75620,11360,1658238790044
92600,15107,1658238792395
32790,2718,1658238793062
87843,10003,1658238806589
11964,4414,1658238820482
45170,4354,1658238823579
32846,5186,1658238830550
3047,10037,1658238853017
49362,6006,1658238859149
47221,15207,1658238877344
56168,9738,1658238880019
1519,15505,1658238884235
16063,15207,1658238890984
99410,19531,1658238893476
88776,1393,1658238909165
97904,9203,1658238909273
78523,3924,1658238920803
44499,8569,1658238932138
70202,1837,1658238933181
35569,5186,1658238937435
36759,14786,1658238949910
35024,11209,1658238951274
81475,9814,1658238952567
4635,907,1658238954145
31025,14962,1658238968210
99801,8331,1658238974048
17666,18339,1658238983185
52664,16594,1658238991446
26302,8446,1658238992463
11535,4414,1658238993605
96521,5186,1658238998044
30857,2644,1658239009596
57445,19105,1658239023320
81752,5186,1658239033891
91629,11209,1658239036548
53202,12031,1658239038448
70815,11209,1658239041527
98323,5147,1658239044056
28934,5369,1658239044539
43284,5186,1658239056039
43188,14918,1658239058758
39914,2718,1658239060645
36827,653,1658239073309
946,5186,1658239083976
43853,9052,1658239087003
16396,16597,1658239089056
51613,11209,1658239097660
29577,11209,1658239105648
71381,7412,1658239116888
20690,16804,1658239117386
20964,17568,1658239119747
54679,11209,1658239127815
73765,8396,1658239134039
28431,4388,1658239134808
890,4290,1658239135464
64037,10385,1658239176890
64555,5186,1658239178930
28774,19531,1658239182561
82300,3175,1658239186173
98104,16063,1658239186997
7127,8992,1658239200925
57332,5446,1658239202295
27294,5186,1658239202962
16176,10134,1658239220831
62754,7586,1658239225179
70152,11562,1658239240747
20379,13105,1658239244734
39631,18001,1658239246533
96439,11209,1658239256666
91055,11467,1658239262768
37405,3999,1658239268724
81881,2785,1658239275173
34100,14334,1658239275593
7072,17650,1658239287031
31181,6157,1658239292565
59445,6021,1658239294566
15737,11269,1658239304380
30168,5186,1658239327951
81737,11642,1658239328985
87370,16093,1658239344733
22183,11209,1658239367605
44554,15681,1658239367965
30995,3495,1658239380403
63573,2341,1658239386923
53947,5186,1658239390890
3519,12725,1658239407719
88350,14543,1658239416001
97783,15207,1658239416325
91417,3705,1658239417833
64075,3725,1658239424579
15918,15391,1658239435789
16057,2391,1658239438406
22380,4414,1658239446367
38396,8322,1658239446505
13797,8475,1658239487660
56928,19531,1658239492181
68130,5186,1658239492545
36523,12687,1658239493412
46598,16914,1658239495022
80593,6515,1658239497992
39504,2521,1658239498234
33398,17079,1658239498889
28257,5398,1658239505794
77398,12923,1658239536470
22769,15452,1658239549863
2921,15530,1658239550545
70946,15775,1658239556822
62028,3495,1658239557894
2921,15775,1658239562787
72266,14367,1658239564197
36427,11063,1658239572147
29819,7867,1658239579505
82480,15933,1658239581212
18506,19531,1658239607492
91073,5186,1658239615294
42408,2391,1658239619231
81852,6242,1658239620220
64530,2375,1658239622946
84218,10567,1658239634330
91869,5845,1658239635887
98384,5186,1658239640557
78406,17837,1658239648325
11286,1837,1658239653931
82036,5186,1658239671812
640,5439,1658239690567
51018,19155,1658239721739
37366,19142,1658239725089
87308,6147,1658239730463
65775,3300,1658239731812
57704,18859,1658239748898
53126,5186,1658239765994
7694,4941,1658239767699
45210,15207,1658239775312
81852,9052,1658239777045
78563,3101,1658239778110
65288,15092,1658239778991
28156,17823,1658239779892
37265,16579,1658239789862
87843,8784,1658239790233
37595,11115,1658239793113
38263,7291,1658239808274
42174,17815,1658239818012
72680,19094,1658239830177
62628,11209,1658239836227
71658,16748,1658239872471
11432,653,1658239878625
38773,2241,1658239888798
470,11209,1658239899874
1910,6021,1658239905992
15780,5186,1658239906903
97,4443,1658239933226
82036,16285,1658239934125
95151,370,1658239934401
56444,5439,1658239950706
99398,12721,1658239952682
73426,1833,1658239952689
82244,5186,1658239953639
61304,5186,1658239959855
22315,293,1658239964013
53909,16748,1658239967063
76868,17837,1658239974013
8615,653,1658239974826
48284,12670,1658239983098
87430,5186,1658239983986
46639,4443,1658239996087
19400,10411,1658239996189
27499,11647,1658240025336
26074,2697,1658240026247
44814,15775,1658240027114
93176,1373,1658240032397
31923,14151,1658240036319
88578,16422,1658240042432
13775,2718,1658240058568
39236,14466,1658240077265
97346,5186,1658240079132
50768,16285,1658240086521
30217,1281,1658240096791
30306,11667,1658240098324
74270,3510,1658240104857
60201,6242,1658240113259
56028,16334,1658240125378
62468,15775,1658240126630
2204,5186,1658240142346
68721,11360,1658240145447
9776,3269,1658240151719
25821,9890,1658240166394
67766,11510,1658240176159
76814,8716,1658240177089
89562,5186,1658240193181
914,18157,1658240202615
93300,8495,1658240203613
20637,12192,1658240204444
36639,11209,1658240212161
36511,15253,1658240213412
11010,16078,1658240214723
24553,8475,1658240214772
36067,10632,1658240217083
58852,653,1658240218541
92135,13053,1658240236458
62468,15253,1658240245243
57314,5186,1658240249103
25105,15107,1658240254928
64144,2941,1658240261648
13527,11209,1658240264247
29128,3495,1658240269802
58358,12192,1658240302477
56244,5186,1658240309400
68227,8475,1658240325068
9752,13988,1658240325301
55166,5186,1658240333659
53929,11209,1658240365388
19360,18074,1658240367828
71182,8207,1658240369670
75227,9203,1658240372321
79117,5915,1658240377522
62754,15530,1658240380067
89846,11157,1658240381512
83088,7328,1658240382353
27598,19433,1658240389248
27480,5186,1658240394711
44459,13874,1658240407608
44495,5186,1658240408622
96279,16285,1658240414535
6306,15253,1658240435225
83468,17823,1658240437395
71426,4443,1658240441345
85102,13944,1658240455380
39254,18846,1658240482051
77374,12401,1658240487100
7443,7566,1658240490770
90710,8419,1658240509284
43727,5186,1658240520023
11256,8408,1658240525299
67871,5186,1658240527902
84100,17837,1658240534432
75227,7586,1658240535873
43428,1338,1658240559995
94869,3298,1658240560423
18264,19531,1658240562146
41035,17827,1658240570226
11817,5186,1658240576074
86237,17996,1658240592680
72712,5186,1658240599893
49663,4414,1658240610278
41892,11209,1658240622080
97154,15681,1658240627564
35295,12057,1658240645529
35115,5186,1658240646168
55422,17921,1658240647496
17887,18554,1658240651199
70133,3852,1658240662141
33163,10058,1658240662482
5044,17837,1658240668643
85224,17415,1658240678099
43620,3517,1658240686103
40278,1010,1658240702989
16153,5186,1658240712051
61181,6344,1658240718574
27224,17837,1658240722329
22977,4443,1658240745480
45622,13161,1658240747129
4730,6204,1658240762760
45805,5186,1658240770542
64530,5186,1658240779356
15638,13377,1658240782751
35891,10058,1658240786184
33315,19511,1658240803715
51684,11209,1658240804627
14834,17429,1658240811066
59452,7683,1658240829691
80889,11209,1658240829961
81585,734,1658240840047
55850,11209,1658240856684
37754,15207,1658240873361
41635,11754,1658240904671
15634,6344,1658240940172
26049,15104,1658240942957
25821,4414,1658240947726
26049,11304,1658240956098
75711,16989,1658240959345
60937,5186,1658240966191
93,11209,1658240972445
59942,11304,1658240987383
47852,5186,1658240990550
6392,8495,1658240991177
43845,15916,1658240991521
12831,18027,1658240992106
31,11209,1658240994534
19831,5186,1658240995256
13441,3101,1658240996341
23097,11209,1658240997820
2025,3495,1658241017053
4638,2091,1658241017606
82036,15092,1658241036566
21433,15207,1658241039181
32918,2741,1658241041634
86104,5186,1658241043367
68380,7048,1658241045151
240,2356,1658241046793
16819,5186,1658241047983
88497,11068,1658241063129
43765,5451,1658241070447
13293,19389,1658241070566
7165,5124,1658241074150
42586,195,1658241077450
91267,15207,1658241079889
92325,19164,1658241084007
37775,17949,1658241092245
88716,11209,1658241097651
54977,3495,1658241114502
82072,1837,1658241129924
70058,7947,1658241131901
85702,5601,1658241147472
45958,9203,1658241159972
1467,2785,1658241160435
39802,4484,1658241162290
86149,11209,1658241178225
